"SKU_","Description","Price_EX","AvailableStock","Category_Code","Category_Description","Group","Brand"
"SWA2523W/10","PHILIPS 2 RCA TO 2 RCA 3MTR",265.7600,14.00,"CAB","CABLES","PHI","PHILIPS"
"SWA2550W/10","PHILIPS HEADPHONE 3.5MM TO 6.35MM NICKEL",181.3300,3.00,"CAB","CABLES","PHI","PHILIPS"
"SWD-50013-KT","SWITCHED 3M RGB LED STRIP LIGHT KIT",2365.6400,0.00,"AC","ACCESSORIES","",""
"SWD-50022-BK","SWITCHED RECHARGEABLE LANTERN 800 LUMEN",1200.6700,0.00,"AC","ACCESSORIES","BULB","SWITCHED"
"SWD-72003-WT","SWITCHED 3 WAY ADAPTOR - WHITE",127.1500,0.00,"ADA","ADAPTORS","",""
"SWD-72004-WT","SWITCHED TOP LOADER 3 WAY ADAPTOR",91.3000,0.00,"ADA","ADAPTORS","",""
"SWD-72005-WT","SWITCHED 1 WAY SCHUKO ADAPTOR - WHITE",97.8500,0.00,"ADA","ADAPTORS","",""
"SWD-8507","SWITCHED HIGH SURGE MULTI ADAPTOR SA 3 P",242.2600,0.00,"LP","LIGHTNING PROTECTORS","SURGE","SWITCHED"
"SWD-8508-05","SWITCHED HIGH SURGE 4 WAY MULTIPLUG 0.5M",327.4800,0.00,"LP","LIGHTNING PROTECTORS","SURGE","SWITCHED"
"SWD-8509-17[V1]","SWITCHED HALO FAST CHARGE POWER ADAPTOR,",257.1300,0.00,"PSU","POWER SUPPLY UNITS","",""
"SWD-8902-BKOR","SWITCHED 300W PROFESSIONAL PORTABLE POWE",5187.4900,0.00,"UPS","UNITERRUPTED POWER SUPPLIES","POWER","SWITCHED"
"SWD-9512-05-WT","SWITCHED 12-WAY HIGH SURGE MULTIPLUG 0.5",546.6000,0.00,"LP","LIGHTNING PROTECTORS","SURGE","SWITCHED"
"SWV2532W/10","PHILIPS 3 RCA TO 3 RCA 1.5MTR",255.4900,7.00,"CAB","CABLES","PHI","PHILIPS"
"SWV5510/00","PHILIPS 1.5MTR 4K UHD HDMI CABLE",459.3600,0.00,"CAB","CABLES","PHI","PHILIPS"
"SWV5531/00","PHILIPS 3MTR HDMI 4K CABLE",484.7600,0.00,"CAB","CABLES","PHI","PHILIPS"
"SWV5551/00","PHILIPS 5MTR HDMI 2.0",727.6400,7.00,"CAB","CABLES","PHI","PHILIPS"
"SWV9030/10","PHILIPS 3MTR 8K 60HZ ULTRA HD",104.3500,9.00,"CAB","CABLES","PHI","PHILIPS"
"SX500-1TB","BIWINTECH 1TB SATA SSD",1043.3100,0.00,"SSD","SSD DRIVES","SSD1TB","BIWINTECH"
"SX500-2TB","BIWINTECH 2TB SATA SSD",2091.9700,0.00,"SSD","SSD DRIVES","",""
"SX500-512GB","BIWINTECH 512GB SATA SSD",596.5000,0.00,"SSD","SSD DRIVES","SSD512","BIWINTECH"
"SY-03A","LDNIO CHARGING AND DATA CABLE- APPLE 1M",107.7300,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-03I","LDNIO APPLE LIGHTNING CABLE WHITE",272.7300,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-03MU","CHARGING AND DATA MICRO USB CABLE",272.7300,0.00,"CAB","CABLES","","LDNIO"
"SY-03S","LDNIO MICRO USB CABLE WHITE",263.6400,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-L372","LDNIO APPLE LIGHTNING CABLE",272.7900,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LC93","LDNIO FAST CHARGING & DATA USB 3-IN-1",499.9900,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS372C","LDNIO FAST CHARGING & DATA USB TYPE-C",252.2200,2.00,"CAB","CABLES","LINK","LDNIO"
"SY-LS372I","LDNIO® FAST CHARGING & DATA USB CABLE FO",333.6200,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS421-C","LDNIO ELBOW USB TYPE-C CABLE",546.1400,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS421-I","LDNIO ELBOW USB LIGHTNING 1-METER CABL",818.1700,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS421-S","LDNIO ELBOW USB MICRO-USB 1-METER CABL",488.4100,2.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS63C","LDNIO TOUGHNESS 2.4A TYPE-C USB CABLE",591.5600,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS63I","LDNIO TOUGHNESS 2.4A LIGHTNING USB CAB",280.1000,2.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS63S","LDNIO TOUGHNESS 2.4A MICRO USB CABLE",455.6800,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS64C","LDNIO 2.4A TYPE-C USB CABLE",430.1600,0.00,"CAB","CABLES","LINK","LDNIO"
"SY-LS64I","LDNIO TOUGHINESS 2.4A LIGHTNING CABLE 2M",809.0900,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-LS64M","LDNIO MICRO USB",681.8200,0.00,"CAB","CABLES","LDN","LDNIO"
"SY-XS07C","LDNIO TYPE-C TO USB 2.0 CABLE",111.9600,0.00,"CAB","CABLES","LINK","LDNIO"
"SY1500W","TBYTE 1500W INVERTER WITH 12V 120AH B",9998.7500,0.00,"UPS","UNITERRUPTED POWER SUPPLIES","TBYTE","TBYTE"
"T-06","JITE WIRELESS BLACK/WHITE MOUSE",71.4300,0.00,"MS","MOUSE","W_LESS","JITE"
"T-RGH100-1","T-DAGGER OVER-EAR COOK 3.5MM BK",150.0900,0.00,"HEA","HEADSETS","",""
"T-RGH201","T-DAGGER ATLAS 3.5MM+USB STEREO HEADSET",241.4300,0.00,"HEA","HEADSETS","WIRED","T-DAGGER"
"T-RGH300","T-DAGGER ANDES STEREO GAMING HEADSET - B",405.7100,0.00,"HEA","HEADSETS","WIRED","T-DAGGER"
"T-TGK202","T-DAGGER TANKER MEMBRANE GAMING KEYBOARD",295.2000,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK302","T-DAGGER CORVETTE RNBW 10KYLSS MECH KB",565.0000,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK302-BL","T-DAGGER KB MECH CORVETTE BK",284.2900,0.00,"KB","KEYBOARDS","",""
"T-TGK305-BL","T-DAGGER MECH KB DESTROYER BLK",559.6400,1.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK310","T-DAGGER KB MECH NAXOS 10KLES BK",654.7000,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK311-BL","T-DAGGER KB MECH BALI RAINBOW 10KLES BK",353.2000,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK312-BL","T-DAGGER KB MECH BERMUDA BLUE LED - BK",479.2800,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGK322RGB-BL","T-DAGGER KB MECH KIVA 68KEY BK",534.0700,0.00,"KB","KEYBOARDS","WIRED","T-DAGGER"
"T-TGM106","T-DAGGER PVT 3200DPI RGB MOUSE",160.0000,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T-TGM209","T-DAGGER MOUSE DARK ANGEL 10000DPI USB",141.4300,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T-TGM302","T-DAGGER CPT 8000DPI RGB MOUSE",227.9000,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T-TGM303","T-DAGGER MAJOR 8000DPI GAMING MOUSE",337.6200,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T-TGM306","T-DAGGER CAMARO 12400DPI RGB GAMING MOUS",212.8600,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T-TGM307","T-DAGGER MOUSE ROADMASTER 8000DPI",223.9300,0.00,"MS","MOUSE","WIRED","T-DAGGER"
"T00S14A","EPSON 103 INK CARTRIDGES BLACK 65ML",186.5900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T00S24A","EPSON 103 INK CARTRIDGES CYAN 65ML",186.5900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T00S34A","EPSON 103 INK CARTRIDGES MAGENTA 65ML",198.4900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T00S44A","EPSON 103 INK CARTRIDGES YELLOW 65ML",186.5900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T03P14A","EPSON BLACK XL 120ML INK BOTTLE",358.9900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T03V14A","EPSON 101 BLACK ECOTANK INK BOTTLE",325.7900,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T03V24A","EPSON 101 CYAN ECOTANK INK BOTTLE",168.6500,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T03V34A","EPSON 101 MAGENTA ECOTANK INK BOTTLE",169.1800,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T03V44A","EPSON 101 YELLLOW ECOTANK INK BOTTLE",168.4100,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T04D100","EPSON MAINTENANCE BOX M3180 / M3170",253.3300,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T06C14A","EPSON 112 BLACK 127ML L6580  L15150",511.3700,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T06C24A","EPSON 112 CYAN 70ML L6580/L15150 INK",381.4200,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T06C34A","EPSON 112 MAGENTA 70ML L6580 / L15150",415.2800,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T06C44A","EPSON 112 YELLOW 70ML L6580/L15150 INK",381.4200,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T0733","EPSON T0733 MAGENTA CARTRIDGE",223.1300,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T1292","EPSON T1292 CYAN CARTRIDGE",323.2700,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T15*30-210WHITE","NIIMBOT D11/D110/D101/H1S THERMAL LABEL",827.2700,0.00,"AC","ACCESSORIES","",""
"T30*15/2R-460","NIIMBOT B1/B21/B3S - 30X15MM - W",1054.5500,0.00,"AC","ACCESSORIES","",""
"T31*31-210 ROUND","NIIMBOT B1/B21/B3S THERMAL LABEL 31X31MM",772.7300,0.00,"AC","ACCESSORIES","",""
"T3H-00013","MICROSOFT LIFE CAM HD 3000",612.5000,0.00,"CAM","CAMERAS","720P","MICROSOFT"
"T40*15/2R -460","NIIMBOT B1/B21/B3S - 40X15MM - W",545.4500,0.00,"AC","ACCESSORIES","THERMA","NIIMBOT"
"T40*30-230WHITE","NIIMBOT B1/B21/B3S THERMAL LABEL 40X30MM",772.7300,0.00,"AC","ACCESSORIES","",""
"T50*30-230WHITE","NIIMBOT B1/B21/B3S THERMAL LABEL 50X30MM",772.7300,0.00,"AC","ACCESSORIES","",""
"T54","OKADE LAPTOP BAG SLEAVE MIXED COLOURS",200.0000,0.00,"NB","NOTEBOOK ACCESORIES","","M-LINK"
"T55","15.6"" LAPTOP BAG MATRIX LOGO",277.7200,0.00,"NB","NOTEBOOK ACCESORIES","BAG","MATRIX"
"T561","SAMSUNG GALAXY TAB E 9.6 T561 3G BLACK",3876.5700,0.00,"ONB","NOTEBOOKS & TABLETS","","SAMSUNG"
"T5D-01594","MICROSOFT OFFICE 2013 HOME & BUSINESS",1745.6000,0.00,"SW","SOFTWARE","OFFICE","MICROSOFT"
"T5D-03481","OFFICE HOME & BUSINESS 2021 ESD",3373.7500,0.00,"SW","SOFTWARE","OFFICE","MICROSOFT"
"T5D-03515","MICROSOFT OFFICE HOME AND BUSINESS 2021",5085.6300,0.00,"SW","SOFTWARE","OFFICE","MICROSOFT"
"T6641","EPSON T6641 BLACK 70ML INK BOTTLE",105.3300,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T6642","EPSON T6642 CYAN 70ML INK BOTTLE",142.0200,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T6643","EPSON T6643 MAGENTA 70ML INK BOTTLE",140.4200,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T6644","EPSON T6644 YELLOW 70ML INK BOTTLE",141.9600,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T6L99AE","HP 903 BLACK INK CARTRIDGE",438.9600,0.00,"PRC","PRINTER CONSUMABLES","INK","HP"
"T6M03AE","HP 903XL CYAN CARTRIDGE",453.9600,0.00,"PRC","PRINTER CONSUMABLES","INK","HP"
"T6M07AE","HP 903XL MAGENTA CARTRIDGE",449.8500,0.00,"PRC","PRINTER CONSUMABLES","INK","HP"
"T6M11AE","HP 903XL YELLOW CARTRIDGE",447.1600,0.00,"PRC","PRINTER CONSUMABLES","INK","HP"
"T6M15AE","HP 903XL BLACK INK CARTRIDGE",1015.3500,0.00,"PRC","PRINTER CONSUMABLES","INK","HP"
"T708B","FONDI 7 INCH 3G 4GB TABLET",800.8600,0.00,"ONB","NOTEBOOKS & TABLETS","",""
"T750","SUPERCHANNEL 750WATT POWER SUPPLY",1161.4300,0.00,"PSU","POWER SUPPLY UNITS","750W","SUPERCHANNEL"
"T7741","EPSON T7741 BLACK INK PIGMENT",447.8500,0.00,"PRC","PRINTER CONSUMABLES","INK","EPSON"
"T80ROLL","PAPER THERMAL  ROLL 80X83",21.5800,1.00,"POS","POINT OF SALE","RAND","MLINK"
"T922","LAPTOP TRAVEL KIT 10 IN 1 (#T922)",372.0000,0.00,"NB","NOTEBOOK ACCESORIES","",""
"TAB060","BLACKVIEW 8.68"" ,4GB+128GB, ANDROID13",1843.7500,0.00,"ONB","NOTEBOOKS & TABLETS","",""
"TAB16-P","BLACKVIEW10.95 12GB+256GB,LTE,ANDROID 14",3861.2500,0.00,"ONB","NOTEBOOKS & TABLETS","",""
"TAB18","12"",OCTA 12/256, 16/8MP,8800MAH, GR",5373.7500,0.00,"TAB","TABLETS","",""
"TAB3100","24W 2.0 COMPACT SOUNDBAR",628.3500,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAB4000","60W 2.0 SOUNDBAR",943.3100,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAB4500","140W 2.1 SOUNDBAR+WIRELESS SUB",1888.1900,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAB5500","260W 2.1 SOUNDBAR+WIRELESS SUB",2204.7200,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAB6309","2.1 ULTRA SLIM SOUNDBAR+WIRELESS SUB",4094.4900,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAB80","BLACKVIEW,10.1"",4+64GB,LTE,ANDROID 13",3123.7500,0.00,"ONB","NOTEBOOKS & TABLETS","",""
"TAB8510","5.1 550W DOLBY ATMOS SOUNDBAR+SUB",5195.2800,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","","PHILLIPS"
"TAH3155BK/00","PHILIPS USB ON-EAR HEADPHONES+ MIC",570.4000,0.00,"CAB","CABLES","WIRED","PHILIPS"
"TAPO-C100","TP-LINK TAPO C100 - HOME SECURITY WI-FI",622.5200,0.00,"CCT","CCTV","CAM","TPLINK"
"TAPO-C200","TP-LINK TAPO C200 - PAN/TILT HOME SECURI",771.2800,0.00,"CCT","CCTV","CAM","TPLINK"
"TAPO-C310","TP-LINK TAPO C310 OUTDOOR SECURITY WI-FI",1213.3300,0.00,"CCT","CCTV","CAM","TPLINK"
"TAPO-C320WS","TPLINK TAPO C320WS OUTDOOR SECURITY WIFI",1565.0000,0.00,"CCT","CCTV","CAM","TPLINK"
"TAPO-C500","OUTDOOR PAN/TILT SECURITY WI-FI CAMERA",1161.1200,0.00,"CCT","CCTV","CAM","TP LINK"
"TAPO-P100","TP-LINK TAPO P100 - MINI SMART 2.4GHZ WI",308.3300,0.00,"CCT","CCTV","SMART","TP-LINK"
"TAPO-RV10","TPLINK SMART ROBOT VACUUM CLEANER",28451.3600,0.00,"AC","ACCESSORIES","SMART","TPLINK"
"TAX3705/73","PHILIPS BLUETOOTH PARTY SPEAKER",3140.0800,0.00,"MM","MULTIMEDIA/SPEAKERS/POINTERS","PHI","PHILIPS"
"TB-H2B","2D SCANNER  + BLUETOOTH",1270.0000,0.00,"POS","POINT OF SALE","",""
"TB-Z081080P","WEBCAM + MIC USB 1080P",255.1200,0.00,"CAM","CAMERAS","","TBYTE"
"TB3-710","LENOVO 7"" 16GB 3G ANDROID",1794.5500,0.00,"ONB","NOTEBOOKS & TABLETS","","LENOVO"
"TBB565GL","TARGUS INTELLECT 15.6 LAPTOP BACKPACK BL",434.1800,0.00,"NB","NOTEBOOK ACCESORIES","BACKP","TARGUS"
"TBC5FLY03M","TBYTE CAT5 3M FLYLEAD",24.7500,0.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBC6FLY01M","CAT6 UTP 1-METER PATCH CORD CABLE",23.9000,0.00,"NCB","NETWORK CABLES","OEM","OEM"
"TBC6FLY02M","FLYLEAD CAT6 UTP 2 METER  CABLE",32.0000,0.00,"NCB","NETWORK CABLES","LINK","LINKWORLD"
"TBC6FLY03M","TBYTE CAT6 3M FLYLEAD",48.1600,0.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBC6FLY05M","CAT6 UTP 5-METER PATCH CORD CABLE",54.1100,0.00,"NCB","NETWORK CABLES","OEM","OEM"
"TBC7FLY01M","TBYTE CAT7 1M FLYLEAD",36.8300,0.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBC7FLY02M","TBYTE CAT7 2MTR FLYLEAD",52.4500,14.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBC7FLY03M","TBYTE CAT7 3M FLYLEAD",67.3200,15.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBC7FLY05M","TBYTE CAT7 5M FLYLEAD",97.4300,0.00,"NCB","NETWORK CABLES","LINK","TBYTE"
"TBHDMV2-5MTR","HDMI TBYTE 5M V2 MALE CABLE",636.3600,0.00,"CAB","CABLES","",""
"TBT238EU","TARGUS INTELLECT 15.6 TOP LOAD BLACK",332.2000,0.00,"NB","NOTEBOOK ACCESORIES","TOPL","TARGUS"
"TC-307","TC-307 USB3.0+TYPE-C ALL IN ONE CARD REA",250.0000,0.00,"FS","FLASH DRIVES AND SD CARDS","",""
"TCM2-C3-BL-BP","ORICO M.2 NVME TO USB3.1 USB-C ENCL BLU",657.4800,0.00,"ENC","EXTERNAL ENCLOSURES & CHASSIS","ENC","ORICO"
"TCM2-C3-RD-BP","ORICO M.2 NVME TO USB3.1 USB-C ENCL RED",656.7900,0.00,"ENC","EXTERNAL ENCLOSURES & CHASSIS","ENC","ORICO"
"TCM2M-C3-BL-BP","ORICO SSD ENCL TYPE C M.2 KEY BIM TP",921.5400,0.00,"ENC","EXTERNAL ENCLOSURES & CHASSIS","ENC","ORICO"
"TCUSDX256GUHS46","TEAM 256GB MICRO SD CARD",452.7100,0.00,"FS","FLASH DRIVES AND SD CARDS","SD256G","TEAM"
"TD-ARCHERVR600","TPLINK AC1600 WIRELESS DUAL BAND",1764.2900,0.00,"MOD","MODEMS/ROUTERS","",""
"TD-W9960","TP-LINK 4-PORT 300M WIRELESS N VDSL/ADSL",726.9900,0.00,"MOD","MODEMS/ROUTERS","W/LESS","TP-LINK"
"TD300-KGNN-S00","COOLER MASTER MASTERBOX TD300 BLACK",1355.7100,0.00,"CS","CASES","CM","COOLERMASTER"
"TE-4G09","TENDA 4G LTE CAT6 867MBPS DUAL-BAND ROUT",2161.0700,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-A18","TENDA EXTENDER, AC1200 BOOSTWI-FI D/B",644.4800,0.00,"NC","NETWORK DEVICES","EXTEND","TENDA"
"TE-A9","TENDA 300MBPS WIFI RANGE EXTENDER 2-PIN",278.1000,0.00,"NC","NETWORK DEVICES","EXTEND","TENDA"
"TE-AC10","TENDA ROUTER, AC1200 SMART GIGABIT WI-FI",556.2100,2.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-AC5","TENDA ROUTER, D/B AC1200 SMART WIFI",362.6800,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-AC8","TENDA AC1200 SMART GIGABIT WI-FI ROUTER",494.9500,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-F3","TENDA 300MBPS WI-FI ROUTER AND REPEATER",261.9100,0.00,"MOD","MODEMS/ROUTERS","EXTEND","TENDA"
"TE-F9","TENDA 600MBPS WIFI ROUTER AND REPEATER",427.1400,0.00,"MOD","MODEMS/ROUTERS","EXTEND","TENDA"
"TE-MW3-2","TENDA HOME WI-FI MESH 2 PACK",850.4900,0.00,"MOD","MODEMS/ROUTERS","MESH","TENDA"
"TE-MW3-3","TENDA WHOLE HOME MESH WIFI 3PK",1425.8100,0.00,"MOD","MODEMS/ROUTERS","MESH","TENDA"
"TE-MW5","TENDA NOVA 2PK AC1200 HOME WI-FI MESH SY",1855.7100,0.00,"MOD","MODEMS/ROUTERS","MESH","TENDA"
"TE-MW6","TENDA MESH WIFI NOVA MW6 SINGLE UNIT",1380.2000,0.00,"MOD","MODEMS/ROUTERS","MESH","TENDA"
"TE-N301","TENDA 300MBPS WIRELESS ROUTER EASY SETUP",261.9100,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-SG105","TENDA 5-PORT GIGABIT ETHERNET DESKTOP SW",145.7100,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TE-SG108","TENDA SWITCH 8-PORT GIGABIT DESKTOP SWIT",292.8100,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TE-TEF1016D","TENDA STEEL SWITCH, 16 PORT 10/100 DT/RK",770.0000,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TE-TX12L PRO","TENDA ROUTER AX3000 DUAL BAND GIG WIFI6",953.4900,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TENDA"
"TE-U12","TENDA USB AC1300 W/LESS D/B ADAPTER",375.9200,0.00,"NC","NETWORK DEVICES","WADA","TENDA"
"TE-U3","TENDA USB N300 WLESS MINI ADAPTER",158.9100,0.00,"NC","NETWORK DEVICES","WADA","TENDA"
"TE-U9","TENDA AC650 DUAL BAND USB ADAPTER AUTO-I",232.4900,3.00,"NC","NETWORK DEVICES","WADA","TENDA"
"TE6L PRO","TENDA ROUTER BE5100 DUAL BAND WIFI7",1537.7000,0.00,"MOD","MODEMS/ROUTERS","","TENDA"
"TEF1024D","TENDA SWITCH 24 PORT 10/100 RACK METAL",939.9700,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEF1105P-4-63W","TENDA SWITCH 5 PORT 10/100 4XPOE 63W",453.2000,0.00,"NC","NETWORK DEVICES","HUB","TENDA"
"TEF1109P-8-63W","TENDA SWITCH 9 PORT 10/100 8XPOE 63W",600.3400,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEF1110P-8-63W","TENDA SWITCH 10/100 10 PORT 2XUP 8XPOE 6",600.3400,0.00,"NC","NETWORK DEVICES","","TENDA"
"TEF1118P-16-150W","TENDA SWITCH 16 PORT ETHER 1P UP 8P POE",1689.2000,0.00,"NC","NETWORK DEVICES","","TENDA"
"TEG1005D","TENDA STEEL SWITCH, 5 PORT GIGABIT",261.9100,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1008M","TENDA SWITCH 8 PORT GIGABIT METAL",409.0600,0.00,"NC","NETWORK DEVICES","HUB","TENDA"
"TEG1016D","TENDA 16PORT 10/100/1000 SWITCH",1154.9900,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1024D","TENDA METAL SWITCH,24-PORT GIGABIT RACKM",1359.7800,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1024G","TENDA SWITCH 24-PORT GIGABIT",1277.2000,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1105P-4-63W","TENDA SWITCH 4 PORT GB POE 15.4W 1 RJ45",585.6300,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1110PF-8-120W","TENDA SWITCH 9GE+1SFP 8PORT POE",1027.0600,0.00,"NC","NETWORK DEVICES","SWITCH","TENDA"
"TEG1128P-24-250W","TENDA 28 PORT GIGABIT ETHERNET POE SWITC",3042.9100,0.00,"NC","NETWORK DEVICES","","TENDA"
"TEJ4018GL","XIAOMI PORTABLE PHOTO PRINTER",1255.2900,0.00,"PR","PRINTERS","",""
"TEST","PRICING TEST",8982.6800,0.00,"","","",""
"TESTER","CABLE TESTER RJ45/RJ12",114.1400,0.00,"NC","NETWORK DEVICES","OEM","MLINK"
"TG-3468","TP-LINK GIGABIT PCIE NETWORK CARD",228.9900,0.00,"NC","NETWORK DEVICES","NIC","TP-LINK"
"TGC12-BLK","THUNDERX3 TGC12 BLACK GAMING CHAIR",3785.1000,0.00,"CHA","GAMING CHAIRS","","AEROCOOL"
"TGC12-BLKBL","THUNDERX3 BLACK AND BLUE GAMING CHAIR",3785.1000,0.00,"CHA","GAMING CHAIRS","","AEROCOOL"
"TGC12-BLKGR","THUNDERX3 BLACK AND GREEN GAMING CHAIR",3785.1000,0.00,"CHA","GAMING CHAIRS","","AEROCOOL"
"TGC12-BLKRD","THUNDERX3 BLACK AND RED GAMING CHAIR",3785.1000,0.00,"CHA","GAMING CHAIRS","","AEROCOOL"
"TGC12-BLKWH","THUNDERX3 BLACK AND WHITE GAMING CHAIR",3785.1000,0.00,"CHA","GAMING CHAIRS","","AEROCOOL"
"TGC3-SAKURA-BLK","THUNDERX TC3 SAKURA BLACK CHAIR",2805.0000,0.00,"CHA","GAMING CHAIRS","","THUNDER X"
"TGC3-SAKURA-WHITE","THUNDERX TC3 SAKURA WHITE CHAIR",2805.0000,0.00,"CHA","GAMING CHAIRS","","THUNDER X"
"TGC5-SAKURA-BLK","THUNDERX TC5 SAKURA BLACK CHAIR",3251.2500,0.00,"CHA","GAMING CHAIRS","","THUNDER X"
"TGC5-SAKURA-WHITE","THUNDERX TC5 SAKURA WHITE CHAIR",3251.2500,0.00,"CHA","GAMING CHAIRS","","THUNDER X"
"THERMAL-STICKERS","THERMAL STICKERS 40 X 30",29.2900,0.00,"POS","POINT OF SALE","","OEM"
"THINKBOOK  21MS002PSA","16.0"" INTEL U7-155H 16GB 512GB SSD WIN11",18623.7500,0.00,"ONB","NOTEBOOKS & TABLETS","","LENOVO"
"TIE013","CORD HOLDERS (6) {CC-918}",181.8200,0.00,"CAB","CABLES","",""
"TL-3468","TP-LINK 10/100/1000 PCI-E NETWORK CARD",229.7100,0.00,"NC","NETWORK DEVICES","PCI","TP-LINK"
"TL-ANT24PT3","TP-LINK 2.4GHZ 3M N-TYPE TO RP-SMA CABLE",204.5900,1.00,"NC","NETWORK DEVICES","ANTENN","TP-LINK"
"TL-ARCHER-A6","TP-LINK AC1200 DUAL BAND WI-FI ROUTER",1054.7000,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TP-LINK"
"TL-ARCHER-AX10","TP-LINK AX1500 WI-FI 6 ROUTER , BROADCOM",1002.1000,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TP-LINK"
"TL-ARCHER-AX12","TP-LINK AX1500 GIGABIT WI-FI 6 ROUTER",996.8100,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TP-LINK"
"TL-ARCHER-AX1500","TP-LINK AX1500 WIFI 6 ROUTER",951.9400,0.00,"MOD","MODEMS/ROUTERS","ROUTER","TP-LINK"
